timestamp,total_people,Right Zone,Entance,new
2025-12-22 12:14:03,12,2,5,5
2025-12-22 12:14:03,13,2,5,6
2025-12-22 12:14:03,13,2,5,6
2025-12-22 12:14:03,12,2,5,5
2025-12-22 12:14:03,12,2,5,5
2025-12-22 12:14:03,11,2,4,5
2025-12-22 12:14:04,11,2,4,5
2025-12-22 12:14:04,11,2,4,5
2025-12-22 12:14:04,11,2,4,5
2025-12-22 12:14:04,12,2,5,5
2025-12-22 12:14:04,11,2,4,5
2025-12-22 12:14:04,12,2,5,5
2025-12-22 12:14:04,12,2,5,5
2025-12-22 12:14:04,12,2,5,5
2025-12-22 12:14:04,12,2,5,5
2025-12-22 12:14:05,12,2,5,5
2025-12-22 12:14:05,12,2,5,5
2025-12-22 12:14:05,12,2,5,5
2025-12-22 12:14:05,12,2,5,5
2025-12-22 12:14:05,12,2,5,5
2025-12-22 12:14:05,12,2,5,5
2025-12-22 12:14:05,12,2,5,5
2025-12-22 12:14:05,10,2,4,4
2025-12-22 12:14:06,12,2,5,5
2025-12-22 12:14:06,12,2,5,5
2025-12-22 12:14:06,12,2,5,5
2025-12-22 12:14:06,12,2,5,5
2025-12-22 12:14:06,12,2,5,5
2025-12-22 12:14:06,11,2,4,5
2025-12-22 12:14:06,11,2,4,5
2025-12-22 12:14:06,10,1,4,5
2025-12-22 12:14:06,10,1,4,5
2025-12-22 12:14:07,8,1,3,4
2025-12-22 12:14:07,10,1,4,5
2025-12-22 12:14:07,10,1,4,5
2025-12-22 12:14:07,9,1,3,5
2025-12-22 12:14:07,9,1,3,5
2025-12-22 12:14:07,11,1,4,6
2025-12-22 12:14:07,13,2,5,6
2025-12-22 12:14:07,13,2,5,6
2025-12-22 12:14:08,13,2,5,6
2025-12-22 12:14:08,13,2,5,6
2025-12-22 12:14:08,11,2,4,5
2025-12-22 12:14:08,13,2,5,6
2025-12-22 12:14:08,13,2,5,6
2025-12-22 12:14:08,12,2,5,5
2025-12-22 12:14:08,12,2,5,5
2025-12-22 12:14:08,14,3,5,6
2025-12-22 12:14:09,12,3,4,5
2025-12-22 12:14:09,13,3,4,6
2025-12-22 12:14:09,13,3,4,6
2025-12-22 12:14:09,13,3,4,6
2025-12-22 12:14:09,11,3,3,5
2025-12-22 12:14:09,10,3,3,4
2025-12-22 12:14:09,10,3,3,4
2025-12-22 12:14:09,10,3,3,4
2025-12-22 12:14:09,10,3,3,4
2025-12-22 12:14:10,9,3,2,4
2025-12-22 12:14:10,9,3,3,3
2025-12-22 12:14:10,9,3,3,3
2025-12-22 12:14:10,9,3,3,3
2025-12-22 12:14:10,9,3,3,3
2025-12-22 12:14:10,11,3,4,4
2025-12-22 12:14:10,11,3,4,4
2025-12-22 12:14:10,9,3,3,3
2025-12-22 12:14:10,9,3,3,3
2025-12-22 12:14:11,11,3,4,4
2025-12-22 12:14:11,11,3,4,4
2025-12-22 12:14:11,10,3,3,4
2025-12-22 12:14:11,10,2,4,4
2025-12-22 12:14:11,10,3,3,4
2025-12-22 12:14:11,10,3,3,4
2025-12-22 12:14:11,10,3,3,4
2025-12-22 12:14:11,11,3,4,4
2025-12-22 12:14:12,10,3,3,4
2025-12-22 12:14:12,9,3,3,3
2025-12-22 12:14:12,9,2,3,4
2025-12-22 12:14:12,8,3,2,3
2025-12-22 12:14:12,10,3,3,4
2025-12-22 12:14:12,10,3,3,4
2025-12-22 12:14:12,10,3,3,4
2025-12-22 12:14:12,10,3,3,4
2025-12-22 12:14:13,10,3,3,4
2025-12-22 12:14:13,10,3,3,4
2025-12-22 12:14:13,10,3,3,4
2025-12-22 12:14:13,10,3,3,4
2025-12-22 12:14:13,10,3,3,4
2025-12-22 12:14:13,10,3,3,4
2025-12-22 12:14:13,10,3,3,4
2025-12-22 12:14:13,10,3,3,4
2025-12-22 12:14:13,10,3,3,4
2025-12-22 12:14:14,11,3,4,4
2025-12-22 12:14:14,10,3,3,4
2025-12-22 12:14:14,10,3,3,4
2025-12-22 12:14:14,8,3,2,3
2025-12-22 12:14:14,10,3,3,4
2025-12-22 12:14:14,10,3,3,4
2025-12-22 12:14:14,10,3,3,4
2025-12-22 12:14:15,10,3,3,4
2025-12-22 12:14:15,10,3,3,4
2025-12-22 12:14:15,10,3,3,4
2025-12-22 12:14:15,10,3,3,4
2025-12-22 12:14:15,10,3,3,4
2025-12-22 12:14:15,10,3,4,3
2025-12-22 12:14:15,11,4,4,3
2025-12-22 12:14:15,11,4,4,3
2025-12-22 12:14:16,12,4,4,4
2025-12-22 12:14:16,12,3,5,4
2025-12-22 12:14:16,11,3,4,4
2025-12-22 12:14:16,12,3,5,4
2025-12-22 12:14:16,14,4,6,4
2025-12-22 12:14:16,13,4,5,4
2025-12-22 12:14:16,13,4,5,4
2025-12-22 12:14:17,13,4,5,4
2025-12-22 12:14:17,13,4,5,4
2025-12-22 12:14:17,13,4,5,4
2025-12-22 12:14:17,13,4,5,4
2025-12-22 12:14:17,13,4,5,4
2025-12-22 12:14:17,13,4,5,4
2025-12-22 12:14:17,13,4,5,4
2025-12-22 12:14:18,13,4,5,4
2025-12-22 12:14:18,15,5,6,4
2025-12-22 12:14:18,14,5,5,4
2025-12-22 12:14:18,14,5,5,4
2025-12-22 12:14:18,13,5,5,3
2025-12-22 12:14:18,13,5,5,3
2025-12-22 12:14:18,13,5,5,3
2025-12-22 12:14:19,13,5,5,3
2025-12-22 12:14:19,12,5,4,3
2025-12-22 12:14:19,12,5,4,3
2025-12-22 12:14:19,11,4,4,3
2025-12-22 12:14:19,12,5,4,3
2025-12-22 12:14:19,12,5,4,3
2025-12-22 12:14:20,10,3,4,3
2025-12-22 12:14:20,10,3,4,3
2025-12-22 12:14:20,11,4,4,3
2025-12-22 12:14:20,11,4,4,3
2025-12-22 12:14:20,10,4,3,3
2025-12-22 12:14:20,10,4,3,3
2025-12-22 12:14:20,9,3,3,3
2025-12-22 12:14:20,9,3,3,3
2025-12-22 12:14:21,11,4,3,4
2025-12-22 12:14:21,11,4,3,4
2025-12-22 12:14:21,11,4,3,4
2025-12-22 12:14:21,10,3,4,3
2025-12-22 12:14:21,11,4,4,3
2025-12-22 12:14:21,10,4,3,3
2025-12-22 12:14:21,11,4,4,3
2025-12-22 12:14:21,12,4,5,3
2025-12-22 12:14:22,12,4,5,3
2025-12-22 12:14:22,11,4,4,3
2025-12-22 12:14:22,11,4,4,3
2025-12-22 12:14:22,11,4,4,3
2025-12-22 12:14:22,11,3,5,3
2025-12-22 12:14:22,9,4,3,2
2025-12-22 12:14:22,9,4,3,2
2025-12-22 12:14:23,10,4,3,3
2025-12-22 12:14:23,9,4,3,2
2025-12-22 12:14:23,12,4,5,3
2025-12-22 12:14:23,11,4,4,3
2025-12-22 12:14:23,11,4,4,3
2025-12-22 12:14:23,11,4,4,3
2025-12-22 12:14:23,11,4,4,3
2025-12-22 12:14:23,11,4,4,3
2025-12-22 12:14:24,12,4,5,3
2025-12-22 12:14:24,10,3,4,3
2025-12-22 12:14:24,11,3,5,3
2025-12-22 12:14:24,7,3,2,2
2025-12-22 12:14:24,9,4,2,3
2025-12-22 12:14:24,9,4,2,3
2025-12-22 12:14:24,9,4,2,3
2025-12-22 12:14:24,9,4,2,3
2025-12-22 12:14:25,7,3,2,2
2025-12-22 12:14:25,11,5,2,4
2025-12-22 12:14:25,11,5,2,4
2025-12-22 12:14:25,12,5,3,4
2025-12-22 12:14:25,12,5,3,4
2025-12-22 12:14:25,12,5,3,4
2025-12-22 12:14:25,11,5,3,3
2025-12-22 12:14:26,13,6,3,4
2025-12-22 12:14:26,12,5,3,4
2025-12-22 12:14:26,12,5,3,4
2025-12-22 12:14:26,12,4,4,4
2025-12-22 12:14:26,14,4,5,5
2025-12-22 12:14:26,15,5,5,5
2025-12-22 12:14:26,14,5,4,5
2025-12-22 12:14:26,13,4,4,5
2025-12-22 12:14:27,13,4,4,5
2025-12-22 12:14:27,13,4,4,5
2025-12-22 12:14:27,13,4,4,5
2025-12-22 12:14:27,13,4,4,5
2025-12-22 12:14:27,13,4,4,5
2025-12-22 12:14:27,13,4,4,5
2025-12-22 12:14:27,13,4,4,5
2025-12-22 12:14:27,13,4,4,5
2025-12-22 12:14:28,13,4,4,5
2025-12-22 12:14:28,13,4,4,5
2025-12-22 12:14:28,13,4,4,5
2025-12-22 12:14:28,14,4,5,5
2025-12-22 12:14:28,14,4,5,5
2025-12-22 12:14:28,14,4,5,5
2025-12-22 12:14:28,14,4,5,5
2025-12-22 12:14:29,14,4,5,5
2025-12-22 12:14:29,14,5,4,5
2025-12-22 12:14:29,14,5,4,5
2025-12-22 12:14:29,13,5,3,5
2025-12-22 12:14:29,9,4,2,3
2025-12-22 12:14:29,10,4,3,3
2025-12-22 12:14:29,9,3,3,3
2025-12-22 12:14:29,9,3,3,3
2025-12-22 12:14:30,11,3,4,4
2025-12-22 12:14:30,11,4,3,4
2025-12-22 12:14:30,10,4,2,4
2025-12-22 12:14:30,10,4,2,4
2025-12-22 12:14:30,10,3,3,4
2025-12-22 12:14:30,9,3,2,4
2025-12-22 12:14:30,11,3,3,5
2025-12-22 12:14:30,11,3,3,5
2025-12-22 12:14:31,11,3,3,5
2025-12-22 12:14:31,11,3,3,5
2025-12-22 12:14:31,9,3,2,4
2025-12-22 12:14:31,10,3,3,4
2025-12-22 12:14:31,10,3,3,4
2025-12-22 12:14:31,10,3,3,4
2025-12-22 12:14:31,11,4,3,4
2025-12-22 12:14:32,10,3,3,4
2025-12-22 12:14:32,11,3,4,4
2025-12-22 12:14:32,10,3,3,4
2025-12-22 12:14:32,9,3,2,4
2025-12-22 12:14:32,9,3,2,4
2025-12-22 12:14:32,9,3,2,4
2025-12-22 12:14:32,10,3,3,4
2025-12-22 12:14:33,11,4,3,4
2025-12-22 12:14:33,11,4,3,4
2025-12-22 12:14:33,12,3,4,5
2025-12-22 12:14:33,10,2,4,4
2025-12-22 12:14:33,8,2,3,3
2025-12-22 12:14:33,10,2,4,4
2025-12-22 12:14:33,7,2,2,3
2025-12-22 12:14:33,10,2,4,4
2025-12-22 12:14:34,7,2,2,3
2025-12-22 12:14:34,9,2,3,4
2025-12-22 12:14:34,7,2,2,3
2025-12-22 12:14:34,6,1,2,3
2025-12-22 12:14:34,6,1,2,3
2025-12-22 12:14:34,6,2,1,3
2025-12-22 12:14:34,5,1,1,3
2025-12-22 12:14:35,8,2,2,4
2025-12-22 12:14:35,10,2,3,5
2025-12-22 12:14:35,11,3,3,5
2025-12-22 12:14:35,12,4,4,4
2025-12-22 12:14:35,10,4,3,3
2025-12-22 12:14:35,14,3,6,5
2025-12-22 12:14:35,14,3,6,5
2025-12-22 12:14:36,12,3,5,4
2025-12-22 12:14:36,11,4,4,3
2025-12-22 12:14:36,11,4,4,3
2025-12-22 12:14:36,11,4,4,3
2025-12-22 12:14:36,11,4,4,3
2025-12-22 12:14:36,11,4,4,3
2025-12-22 12:14:36,11,4,4,3
2025-12-22 12:14:36,10,3,4,3
2025-12-22 12:14:37,10,2,4,4
2025-12-22 12:14:37,11,3,4,4
2025-12-22 12:14:37,11,3,4,4
2025-12-22 12:14:37,12,4,4,4
2025-12-22 12:14:37,10,2,4,4
2025-12-22 12:14:37,10,3,3,4
2025-12-22 12:14:37,9,2,3,4
2025-12-22 12:14:37,11,3,4,4
2025-12-22 12:14:38,12,3,5,4
2025-12-22 12:14:38,11,3,4,4
2025-12-22 12:14:38,11,3,4,4
2025-12-22 12:14:38,10,2,4,4
2025-12-22 12:14:38,11,3,4,4
2025-12-22 12:14:38,11,3,4,4
2025-12-22 12:14:38,8,2,3,3
2025-12-22 12:14:38,8,2,3,3
2025-12-22 12:14:39,8,2,3,3
2025-12-22 12:14:39,8,2,3,3
2025-12-22 12:14:39,8,2,3,3
2025-12-22 12:14:39,10,2,4,4
2025-12-22 12:14:39,8,2,3,3
2025-12-22 12:14:39,10,2,4,4
2025-12-22 12:14:39,11,3,4,4
2025-12-22 12:14:39,11,3,4,4
2025-12-22 12:14:40,11,3,4,4
2025-12-22 12:14:40,9,2,4,3
2025-12-22 12:14:40,9,2,4,3
2025-12-22 12:14:40,9,2,4,3
2025-12-22 12:14:40,9,2,4,3
2025-12-22 12:14:40,9,2,4,3
2025-12-22 12:14:40,9,2,4,3
2025-12-22 12:14:40,9,2,4,3
2025-12-22 12:14:40,7,2,3,2
2025-12-22 12:14:41,7,2,3,2
2025-12-22 12:14:41,7,2,3,2
2025-12-22 12:14:41,7,2,3,2
2025-12-22 12:14:41,7,2,3,2
2025-12-22 12:14:41,7,2,3,2
2025-12-22 12:14:41,9,2,4,3
2025-12-22 12:14:41,9,2,4,3
2025-12-22 12:14:42,10,2,4,4
2025-12-22 12:14:42,10,2,4,4
2025-12-22 12:14:42,10,2,4,4
2025-12-22 12:14:42,12,2,5,5
2025-12-22 12:14:42,12,2,5,5
2025-12-22 12:14:42,12,2,5,5
2025-12-22 12:14:42,12,2,5,5
2025-12-22 12:14:42,12,2,5,5
2025-12-22 12:14:43,12,2,5,5
2025-12-22 12:14:43,12,2,5,5
2025-12-22 12:14:43,10,2,4,4
2025-12-22 12:14:43,9,1,4,4
2025-12-22 12:14:43,9,1,4,4
2025-12-22 12:14:43,9,1,4,4
2025-12-22 12:14:43,9,1,4,4
2025-12-22 12:14:44,9,1,4,4
2025-12-22 12:14:44,9,1,4,4
2025-12-22 12:14:44,9,1,4,4
2025-12-22 12:14:44,9,1,4,4
2025-12-22 12:14:44,9,1,4,4
2025-12-22 12:14:44,9,1,4,4
2025-12-22 12:14:44,7,1,3,3
2025-12-22 12:14:44,8,2,3,3
2025-12-22 12:14:45,8,2,3,3
2025-12-22 12:14:45,8,2,3,3
2025-12-22 12:14:45,7,2,3,2
2025-12-22 12:14:45,7,2,3,2
2025-12-22 12:14:45,8,2,3,3
2025-12-22 12:14:45,7,2,3,2
2025-12-22 12:14:45,7,2,3,2
2025-12-22 12:14:45,7,2,3,2
2025-12-22 12:14:46,7,2,3,2
2025-12-22 12:14:46,6,1,3,2
2025-12-22 12:14:46,7,2,3,2
2025-12-22 12:14:46,7,2,3,2
2025-12-22 12:14:46,9,2,4,3
2025-12-22 12:14:46,9,2,4,3
2025-12-22 12:14:46,9,2,4,3
2025-12-22 12:14:47,9,2,4,3
2025-12-22 12:14:47,8,1,4,3
2025-12-22 12:14:47,8,1,4,3
2025-12-22 12:14:47,8,1,4,3
2025-12-22 12:14:47,9,1,5,3
2025-12-22 12:14:47,9,1,5,3
2025-12-22 12:14:47,10,1,5,4
2025-12-22 12:14:48,10,1,5,4
2025-12-22 12:14:48,9,1,4,4
2025-12-22 12:14:48,8,1,4,3
2025-12-22 12:14:48,8,1,4,3
2025-12-22 12:14:48,8,1,4,3
2025-12-22 12:14:48,7,1,3,3
2025-12-22 12:14:48,7,1,4,2
2025-12-22 12:14:49,8,1,4,3
2025-12-22 12:14:49,8,1,4,3
2025-12-22 12:14:49,8,1,4,3
2025-12-22 12:14:49,8,1,4,3
2025-12-22 12:14:49,8,1,4,3
2025-12-22 12:14:49,8,1,4,3
2025-12-22 12:14:50,8,1,4,3
2025-12-22 12:14:50,9,1,5,3
2025-12-22 12:14:50,9,1,5,3
2025-12-22 12:14:50,9,1,5,3
2025-12-22 12:14:50,9,1,5,3
2025-12-22 12:14:50,9,1,5,3
2025-12-22 12:14:50,9,1,5,3
2025-12-22 12:14:50,9,1,5,3
2025-12-22 12:14:51,10,1,5,4
2025-12-22 12:14:51,10,1,5,4
2025-12-22 12:14:51,10,1,5,4
2025-12-22 12:14:51,10,1,5,4
2025-12-22 12:14:51,10,1,5,4
2025-12-22 12:14:51,10,1,5,4
2025-12-22 12:14:51,10,1,5,4
2025-12-22 12:14:51,10,1,5,4
2025-12-22 12:14:51,10,1,5,4
2025-12-22 12:14:52,10,1,5,4
2025-12-22 12:14:52,10,1,5,4
2025-12-22 12:14:52,10,1,5,4
2025-12-22 12:14:52,10,1,5,4
2025-12-22 12:14:52,10,1,5,4
2025-12-22 12:14:52,8,1,4,3
2025-12-22 12:14:52,8,1,4,3
2025-12-22 12:14:52,8,1,4,3
2025-12-22 12:14:53,8,1,4,3
2025-12-22 12:14:53,10,1,5,4
2025-12-22 12:14:53,10,1,5,4
2025-12-22 12:14:53,10,1,5,4
2025-12-22 12:14:53,10,1,5,4
2025-12-22 12:14:53,10,1,5,4
2025-12-22 12:14:53,10,1,5,4
2025-12-22 12:14:53,9,1,4,4
2025-12-22 12:14:53,9,1,4,4
2025-12-22 12:14:54,9,1,4,4
2025-12-22 12:14:54,7,1,3,3
2025-12-22 12:14:54,9,1,4,4
2025-12-22 12:14:54,11,1,5,5
2025-12-22 12:14:54,9,1,4,4
2025-12-22 12:14:54,11,1,5,5
2025-12-22 12:14:55,14,1,7,6
2025-12-22 12:14:55,10,1,5,4
2025-12-22 12:14:55,9,1,5,3
2025-12-22 12:14:55,9,1,5,3
2025-12-22 12:14:55,9,1,5,3
2025-12-22 12:14:55,9,1,5,3
2025-12-22 12:14:55,9,1,5,3
2025-12-22 12:14:56,10,1,6,3
2025-12-22 12:14:56,10,1,6,3
2025-12-22 12:14:56,10,1,6,3
2025-12-22 12:14:56,10,1,6,3
2025-12-22 12:14:56,10,1,6,3
2025-12-22 12:14:57,10,1,6,3
2025-12-22 12:14:57,10,1,6,3
2025-12-22 12:14:57,10,1,6,3
2025-12-22 12:14:57,10,1,6,3
2025-12-22 12:14:57,10,1,6,3
2025-12-22 12:14:57,10,1,6,3
2025-12-22 12:14:58,10,1,6,3
2025-12-22 12:14:58,9,1,5,3
2025-12-22 12:14:58,9,1,5,3
2025-12-22 12:14:58,10,1,6,3
2025-12-22 12:14:58,10,1,6,3
2025-12-22 12:14:58,10,1,6,3
2025-12-22 12:14:59,10,1,6,3
2025-12-22 12:14:59,11,1,6,4
2025-12-22 12:14:59,11,1,6,4
2025-12-22 12:14:59,10,1,6,3
2025-12-22 12:14:59,11,1,6,4
2025-12-22 12:14:59,11,1,6,4
2025-12-22 12:15:00,11,1,6,4
2025-12-22 12:15:00,13,1,7,5
2025-12-22 12:15:00,13,1,7,5
2025-12-22 12:15:00,13,1,7,5
2025-12-22 12:15:00,14,2,7,5
2025-12-22 12:15:01,14,2,7,5
2025-12-22 12:15:01,14,2,7,5
2025-12-22 12:15:01,14,2,7,5
2025-12-22 12:15:01,14,2,7,5
2025-12-22 12:15:01,14,2,7,5
2025-12-22 12:15:01,13,3,6,4
2025-12-22 12:15:02,13,3,6,4
2025-12-22 12:15:02,13,3,6,4
2025-12-22 12:15:02,13,3,6,4
2025-12-22 12:15:02,12,2,6,4
2025-12-22 12:15:02,13,3,6,4
2025-12-22 12:15:02,15,3,7,5
2025-12-22 12:15:03,14,2,7,5
2025-12-22 12:15:03,14,2,7,5
2025-12-22 12:15:03,14,2,7,5
2025-12-22 12:15:03,14,2,7,5
2025-12-22 12:15:03,15,3,7,5
2025-12-22 12:15:03,15,3,7,5
2025-12-22 12:15:04,15,3,7,5
2025-12-22 12:15:04,16,3,7,6
2025-12-22 12:15:04,16,3,7,6
2025-12-22 12:15:04,16,3,7,6
2025-12-22 12:15:04,16,3,7,6
2025-12-22 12:15:04,14,3,6,5
2025-12-22 12:15:05,13,2,6,5
2025-12-22 12:15:05,13,2,6,5
2025-12-22 12:15:05,13,2,6,5
2025-12-22 12:15:05,13,2,6,5
2025-12-22 12:15:05,13,2,6,5
2025-12-22 12:15:05,13,2,6,5
2025-12-22 12:15:06,13,2,6,5
2025-12-22 12:15:06,13,2,6,5
2025-12-22 12:15:06,13,2,6,5
2025-12-22 12:15:06,11,2,5,4
2025-12-22 12:15:06,11,2,5,4
2025-12-22 12:15:07,10,2,4,4
2025-12-22 12:15:07,10,2,4,4
2025-12-22 12:15:07,11,2,5,4
2025-12-22 12:15:07,11,2,5,4
2025-12-22 12:15:07,12,2,6,4
2025-12-22 12:15:07,12,2,6,4
2025-12-22 12:15:08,15,2,8,5
2025-12-22 12:15:08,14,3,6,5
2025-12-22 12:15:08,14,3,6,5
2025-12-22 12:15:08,15,3,7,5
2025-12-22 12:15:08,15,3,7,5
2025-12-22 12:15:08,16,3,8,5
2025-12-22 12:15:09,15,3,7,5
2025-12-22 12:15:09,15,3,7,5
2025-12-22 12:15:09,14,3,6,5
2025-12-22 12:15:09,17,4,7,6
2025-12-22 12:15:09,17,4,7,6
2025-12-22 12:15:09,17,4,7,6
2025-12-22 12:15:10,17,4,7,6
2025-12-22 12:15:10,17,4,7,6
2025-12-22 12:15:10,18,4,8,6
2025-12-22 12:15:10,17,4,7,6
2025-12-22 12:15:10,16,4,7,5
2025-12-22 12:15:10,16,4,7,5
2025-12-22 12:15:11,15,4,6,5
2025-12-22 12:15:11,16,4,7,5
2025-12-22 12:15:11,14,3,6,5
2025-12-22 12:15:11,15,3,7,5
2025-12-22 12:15:11,15,3,7,5
2025-12-22 12:15:11,14,3,6,5
2025-12-22 12:15:12,12,3,5,4
2025-12-22 12:15:12,11,3,5,3
2025-12-22 12:15:12,12,3,6,3
2025-12-22 12:15:12,10,3,5,2
2025-12-22 12:15:12,10,3,5,2
2025-12-22 12:15:12,10,3,5,2
2025-12-22 12:15:13,11,3,6,2
2025-12-22 12:15:13,9,3,4,2
